County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Latitude,Longitude,Last Update,STATEFP,COUNTYFP,Population Estimate 2018 (Ths.),Infection Rate
Midland,Michigan,15,3,0,0,0.0%,43.6468649,-84.38811027,2020-04-02 22:55 EDT,26,111,83.389,0.17987984026670184
Tuscola,Michigan,14,3,2,2,14.3%,43.46412684,-83.41682258,2020-04-02 22:55 EDT,26,157,53.250,0.26291079812206575
Van Buren,Michigan,12,2,1,1,8.3%,42.2513072570001,-86.01888992499991,2020-04-02 22:55 EDT,26,159,75.272,0.15942183016261027
Montcalm,Michigan,10,0,0,0,0.0%,43.31095473,-85.1525018,2020-04-02 22:55 EDT,26,117,63.209,0.1582053188628202
Grand Traverse,Michigan,9,1,2,2,22.2%,44.66867927,-85.56047625,2020-04-02 22:55 EDT,26,055,91.746,0.09809691975671962
Isabella,Michigan,8,1,1,1,12.5%,43.64058966,-84.84678576,2020-04-02 22:55 EDT,26,073,70.775,0.1130342635111268
Sanilac,Michigan,8,1,1,1,12.5%,43.42356616000011,-82.82012594799991,2020-04-02 22:55 EDT,26,151,41.376,0.1933488012374323
St. Joseph,Michigan,8,3,0,0,0.0%,42.10339000000005,-86.48525999999998,2020-04-02 22:55 EDT,26,149,60.897,0.131369361380692
Kalkaska,Michigan,7,0,1,1,14.3%,44.68468247,-85.09024392,2020-04-02 22:55 EDT,26,079,17.463,0.4008475061558724
Cass,Michigan,6,0,1,1,16.7%,41.915392847000106,-85.993454001,2020-04-02 22:55 EDT,26,027,51.460,0.11659541391371939
Emmet,Michigan,6,0,1,1,16.7%,45.52025096,-84.89032852,2020-04-02 22:55 EDT,26,047,33.039,0.1816035594297648
Allegan,Michigan,5,0,0,0,0.0%,42.5912512,-85.88819122,2020-04-02 22:55 EDT,26,005,115.250,0.04338394793926247
Branch,Michigan,5,3,0,0,0.0%,41.91610928400007,-85.05902759899999,2020-04-02 22:55 EDT,26,023,43.584,0.11472099853157124
Charlevoix,Michigan,5,1,0,0,0.0%,45.31653,-85.26071999999998,2020-04-02 22:55 EDT,26,029,26.219,0.19070139974827413
Gratiot,Michigan,5,2,0,0,0.0%,43.2927163460001,-84.604892691,2020-04-02 22:55 EDT,26,057,41.067,0.12175225850439525
Ionia,Michigan,5,0,0,0,0.0%,42.945088749,-85.0745858019999,2020-04-02 22:55 EDT,26,067,64.176,0.07791074545001246
Marquette,Michigan,5,1,0,0,0.0%,46.43125285,-87.64159342,2020-04-02 22:55 EDT,26,103,66.939,0.07469487145012624
Antrim,Michigan,4,0,0,0,0.0%,44.99908039300004,-85.14020693199996,2020-04-02 22:55 EDT,26,009,23.177,0.1725848901928636
Barry,Michigan,4,2,0,0,0.0%,42.59502105,-85.30897251,2020-04-02 22:55 EDT,26,015,60.057,0.06660339344289593
Delta,Michigan,4,1,0,0,0.0%,45.919666445000075,-86.92448818199995,2020-04-02 22:55 EDT,26,041,36.190,0.11052777010223819
Huron,Michigan,4,1,0,0,0.0%,43.8333068380001,-83.0188931639999,2020-04-02 22:55 EDT,26,063,31.543,0.12681101987762736
Mecosta,Michigan,3,0,1,1,33.3%,43.640810722,-85.3246211859999,2020-04-02 22:55 EDT,26,107,43.264,0.06934171597633136
Gogebic,Michigan,3,1,1,1,33.3%,46.408927934000104,-89.6945112809999,2020-04-02 22:55 EDT,26,053,15.414,0.19462826002335537
